Epoch,Train Accuracy,Validation Accuracy,Train Loss,Validation Loss
1,0.04280601288475304,0.16428162564396107,2.303544105332838,2.3010086992268706
2,0.17165354330708663,0.18202633085289066,2.3009340030271495,2.3000592023929185
3,0.18768790264853258,0.18546078992558673,2.299875115757767,2.298951365958641
4,0.19727988546886185,0.19175729822552948,2.2986381312502058,2.297623960926796
5,0.19785254115962778,0.21465369204350315,2.297159826333641,2.2960952277612057
6,0.23078024337866856,0.22266742987979393,2.2954602812420237,2.294862806526811
7,0.2479599141016464,0.2192329708070979,2.2940957286356176,2.29371366295053
8,0.25053686471009307,0.2220950200343446,2.2928873658548876,2.2915532997177204
9,0.25755189692197566,0.21866056096164854,2.2906683290511607,2.2889687655022573
10,0.24982104509663564,0.20549513451631368,2.2880605345932863,2.2869366106539366
11,0.23879742304939156,0.1877504293073841,2.2860769784366908,2.2848807960151603
12,0.22061560486757337,0.20206067544361764,2.283798502771191,2.2824309553483175
13,0.21374373657838225,0.20778477389811104,2.2808454355773713,2.280225269247207
14,0.21503221188260557,0.20549513451631368,2.2783591912886716,2.2780698759527156
15,0.22247673586256264,0.20606754436176303,2.2760928343719646,2.2746114364240806
16,0.2259126700071582,0.21465369204350315,2.2723237334448014,2.271083329127868
17,0.23493199713672155,0.23239839725243275,2.2687021231576217,2.2670366353025146
18,0.25755189692197566,0.26960503720664,2.2645605131547284,2.263845435026788
19,0.2886184681460272,0.28849456210646823,2.261361739349775,2.2604647386149126
20,0.30078740157480316,0.3010875787063538,2.257838165572992,2.2571121102397482
21,0.3161059413027917,0.31940469376073266,2.2543267653082304,2.252101377830822
22,0.34073013600572655,0.34859759587864914,2.248949840941085,2.248098145436067
23,0.3833929849677881,0.3611906124785346,2.2447795074813777,2.2435051050463195
24,0.39155332856120256,0.3606182026330853,2.240198897233928,2.23961380965449
25,0.39012168933428776,0.3760732684602175,2.2362938485922093,2.2340142870515702
26,0.39971367215461706,0.3760732684602175,2.230469234260902,2.2290784058286994
27,0.4,0.37492844876931886,2.2256762106316215,2.2228056536173915
28,0.3989978525411596,0.3880938752146537,2.219311200127571,2.2158382811250177
29,0.4101646385110952,0.3989696622781912,2.211615034290954,2.211360423236693
30,0.4226198997852541,0.37492844876931886,2.205783965800094,2.208928962481929
31,0.41460272011453114,0.3692043503148254,2.1992893935040057,2.203362732987849
32,0.40744452397995706,0.3840870062965083,2.19459930283868,2.1945968762963033
33,0.4213314244810308,0.4041213508872353,2.1860190251231963,2.187076310497321
34,0.42491052254831785,0.4184315970234688,2.179525202088981,2.1777098052782815
35,0.435075161059413,0.42472810532341154,2.173684616259191,2.1712020814016193
36,0.4352183249821045,0.432169433314253,2.1671290092657705,2.165020607157851
37,0.44180386542591266,0.4333142530051517,2.160755129239862,2.1581706517876795
38,0.44652827487473157,0.4310246136233543,2.1539961639447305,2.1531709251515716
39,0.44753042233357193,0.4390383514596451,2.148069953072643,2.146538042857023
40,0.44953471725125266,0.44934172867773325,2.1411549035873088,2.140068997446987
41,0.45783822476735864,0.4441900400686892,2.1347534104134245,2.132983489860175
42,0.4572655690765927,0.44934172867773325,2.127867131053335,2.127157665229076
43,0.45583392984967785,0.4441900400686892,2.1223594115724205,2.126342388419472
44,0.46327845382963495,0.44991413852318257,2.1184225984862133,2.115018700389229
45,0.46156048675733713,0.45621064682312534,2.1104248037974838,2.1083622248034923
46,0.4714387974230494,0.45621064682312534,2.103391335102176,2.1073204410908626
