Epoch,Train Accuracy,Validation Accuracy,Train Loss,Validation Loss,Macro Precision,Macro F1,Micro F1
89,0.5944166070150322,0.5970234688036634,1.9508788549336862,1.9439692984428416,0.7761241493353686,0.7761241493353686,0.9194046937607326
90,0.5971367215461704,0.6033199771036062,1.946423402506877,1.9375610983787979,0.7796222095020034,0.7796222095020034,0.9206639954207212
91,0.6045812455261275,0.594733829421866,1.9403676534158125,1.9421195943893264,0.7748521274565923,0.7748521274565923,0.9189467658843732
92,0.599713672154617,0.5827132226674299,1.940751689023774,1.9449109884842368,0.7681740125930165,0.7681740125930165,0.916542644533486
93,0.6020042949176807,0.594733829421866,1.939063269360883,1.9404942971641972,0.7748521274565923,0.7748521274565923,0.9189467658843732
94,0.5876879026485325,0.6090440755580996,1.9441657000309926,1.9302655988860007,0.7828022641989443,0.7828022641989443,0.9218088151116199
95,0.6136005726556908,0.5832856325128792,1.9297576430693817,1.9496662867123835,0.7684920180627106,0.7684920180627106,0.9166571265025758
96,0.5991410164638511,0.6170578133943904,1.941917544678782,1.920354516741611,0.7872543407746613,0.7872543407746613,0.923411562678878
97,0.6198997852541159,0.609616485403549,1.9217908510320432,1.9235625999562047,0.7831202696686383,0.7831202696686382,0.9219232970807097
98,0.6098783106657122,0.6216370921579851,1.9297106208958286,1.9199189253343332,0.789798384532214,0.789798384532214,0.924327418431597
99,0.6168933428775949,0.6084716657126502,1.920683530306765,1.927094098169188,0.7824842587292501,0.7824842587292501,0.92169433314253
100,0.6181818181818182,0.6153405838580424,1.9195216542787013,1.9186130476468755,0.7863003243655791,0.7863003243655791,0.9230681167716085
101,0.6336435218324982,0.636519748139668,1.911656729740677,1.9066876228325151,0.79806652674426,0.79806652674426,0.9273039496279336
102,0.6363636363636364,0.6388093875214653,1.9098086444311,1.9027197400446816,0.7993385486230362,0.7993385486230362,0.9277618775042932
103,0.6399427344309234,0.6382369776760161,1.9074872557628813,1.8997553855900635,0.7990205431533423,0.7990205431533423,0.9276473955352033
104,0.6459556191839656,0.6290784201488265,1.9010558699342979,1.9032849366724935,0.793932455638237,0.793932455638237,0.9258156840297653
105,0.6452397995705083,0.6313680595306239,1.8984075187191254,1.8991721853850976,0.7952044775170133,0.7952044775170133,0.9262736119061248
106,0.6463851109520401,0.6405266170578134,1.8977643336865762,1.8924820100612891,0.8002925650321187,0.8002925650321187,0.9281053234115627
107,0.6519685039370079,0.6376645678305667,1.8920456818151918,1.8895068786624643,0.7987025376836482,0.7987025376836482,0.9275329135661133
108,0.651109520400859,0.6382369776760161,1.8909613075165896,1.890332973069577,0.7990205431533423,0.7990205431533423,0.9276473955352033
109,0.655261274158912,0.6296508299942759,1.8888702365386123,1.897230237237917,0.7942504611079311,0.7942504611079311,0.9259301659988551
110,0.6551181102362205,0.6416714367487121,1.890127555390128,1.8856944723134732,0.8009285759715067,0.8009285759715067,0.9283342873497424
111,0.662992125984252,0.6485403548941042,1.8833222005747863,1.8822599122233574,0.8047446416078357,0.8047446416078357,0.9297080709788208
112,0.6638511095204008,0.6416714367487121,1.8817386332353527,1.8859180637428128,0.8009285759715067,0.8009285759715067,0.9283342873497424
113,0.6609878310665712,0.6445334859759588,1.8804704721644683,1.879820884034916,0.8025186033199772,0.8025186033199772,0.9289066971951918
114,0.666571224051539,0.6473955352032055,1.8770561616210828,1.8788859115850602,0.8041086306684475,0.8041086306684475,0.9294791070406411
115,0.666857551896922,0.6531196336576989,1.8756031148914962,1.8747811922988824,0.8072886853653882,0.8072886853653882,0.9306239267315398
116,0.6757337151037939,0.6571265025758443,1.8687189387991845,1.8744756335105361,0.8095147236532468,0.8095147236532468,0.9314253005151689
117,0.6695776664280602,0.6508299942759015,1.8684389228313927,1.8736919740758489,0.8060166634866119,0.8060166634866119,0.9301659988551803
118,0.6724409448818898,0.6576989124212936,1.8683199103967414,1.869845409252061,0.8098327291229409,0.8098327291229409,0.9315397824842587
119,0.6833214030064424,0.6473955352032055,1.8609073447812516,1.872624954242466,0.8041086306684475,0.8041086306684475,0.9294791070406411
120,0.6806012884753042,0.6571265025758443,1.8626868926676667,1.8710475726419675,0.8095147236532468,0.8095147236532468,0.9314253005151689
121,0.678453829634932,0.6691471093302804,1.861692047754355,1.8626306297776352,0.8161928385168224,0.8161928385168224,0.9338294218660561
122,0.6863278453829635,0.6668574699484832,1.8570594931490183,1.8630227510739408,0.8149208166380462,0.8149208166380462,0.9333714939896967
123,0.6876163206871868,0.6542644533485976,1.8572607285966172,1.8678114465262865,0.8079246963047765,0.8079246963047766,0.9308528906697195
124,0.6913385826771653,0.663423010875787,1.853245046139446,1.8606927176393913,0.8130127838198817,0.8130127838198817,0.9326846021751574
125,0.6994989262705799,0.6771608471665712,1.8492521138959215,1.8539759500346047,0.8206449150925396,0.8206449150925396,0.9354321694333142
126,0.6982104509663565,0.6702919290211792,1.846108385645328,1.8564780529847333,0.8168288494562106,0.8168288494562106,0.9340583858042358
127,0.6966356478167501,0.6840297653119634,1.8446415185291767,1.8539763566884029,0.8244609807288685,0.8244609807288685,0.9368059530623927
128,0.7012168933428776,0.6748712077847739,1.8437709060141936,1.855679423216758,0.8193728932137633,0.8193728932137633,0.9349742415569547
129,0.6992125984251969,0.6840297653119634,1.8444233167154414,1.8546230246963402,0.8244609807288685,0.8244609807288685,0.9368059530623927
130,0.6880458124552613,0.6691471093302804,1.852976740292165,1.8564331942445287,0.8161928385168224,0.8161928385168224,0.9338294218660561
131,0.6994989262705799,0.6720091585575272,1.8412768247470572,1.8539662625629967,0.8177828658652928,0.8177828658652928,0.9344018317115055
132,0.7089477451682176,0.6983400114481969,1.8370064100417054,1.8417302445486468,0.8324111174712205,0.8324111174712205,0.9396680022896394
133,0.7062276306370795,0.6868918145392101,1.842237078165957,1.844994039646748,0.8260510080773389,0.8260510080773389,0.937378362907842
134,0.7089477451682176,0.683457355466514,1.834847572166577,1.848100084357761,0.8241429752591745,0.8241429752591745,0.9366914710933028
135,0.7155332856120258,0.6931883228391529,1.832052116336188,1.8434771426650682,0.8295490682439739,0.8295490682439739,0.9386376645678306
136,0.7076592698639943,0.7000572409845449,1.8376802256976017,1.8350983707544524,0.8333651338803028,0.8333651338803028,0.940011448196909
137,0.7181102362204724,0.6943331425300515,1.8295183892978804,1.8372887048014384,0.8301850791833619,0.8301850791833619,0.9388666285060103
138,0.7146743020758769,0.7097882083571837,1.8281698486642832,1.8294990652707486,0.8387712268651021,0.8387712268651021,0.9419576416714367
139,0.7234073013600573,0.7046365197481397,1.824488020683922,1.829368587819658,0.8359091776378553,0.8359091776378553,0.940927303949628
140,0.7248389405869721,0.6989124212936463,1.821830689327497,1.8313761364042112,0.8327291229409146,0.8327291229409146,0.9397824842587292
141,0.725125268432355,0.7023468803663423,1.8193751169425214,1.8247557730182076,0.834637155759079,0.834637155759079,0.9404693760732683
142,0.7329992841803865,0.7080709788208357,1.8141640049257535,1.8224375088315865,0.8378172104560198,0.8378172104560198,0.9416141957641672
143,0.7319971367215462,0.7086433886662851,1.8154453699085318,1.8256390181629059,0.8381352159257139,0.8381352159257139,0.941728677733257
144,0.7335719398711524,0.7069261591299371,1.8126420375502104,1.8191974653621774,0.8371811995166317,0.8371811995166317,0.9413852318259874
145,0.7358625626342162,0.7366914710933028,1.8101633022647292,1.8049078167747208,0.8537174839407238,0.8537174839407238,0.9473382942186606
146,0.7417322834645669,0.73039496279336,1.8078398731773722,1.8053177884987033,0.8502194237740889,0.8502194237740889,0.946078992558672
147,0.7465998568360773,0.7092157985117344,1.8030371247826091,1.818441829736668,0.838453221395408,0.838453221395408,0.9418431597023469
148,0.7380100214745884,0.7275329135661134,1.8071265806062955,1.8079483302068082,0.8486293964256185,0.8486293964256185,0.9455065827132226
149,0.7451682176091625,0.733829421866056,1.8001710347293016,1.8039763332812118,0.8521274565922534,0.8521274565922534,0.9467658843732112
150,0.7465998568360773,0.7281053234115626,1.8010738011688188,1.8042162248122056,0.8489474018953126,0.8489474018953125,0.9456210646823126
151,0.7501789549033644,0.7326846021751574,1.7969423117658114,1.8023779683940127,0.8514914456528653,0.8514914456528652,0.9465369204350315
152,0.7553328561202577,0.7361190612478534,1.791685099305301,1.798550126109044,0.8533994784710297,0.8533994784710297,0.9472238122495706
153,0.7549033643521833,0.7395535203205496,1.7909359997003187,1.796747401679797,0.8553075112891941,0.8553075112891941,0.9479107040641099
154,0.7573371510379384,0.7344018317115054,1.7895790829117502,1.8004434289799869,0.8524454620619475,0.8524454620619475,0.9468803663423011
155,0.7613457408733,0.7361190612478534,1.788047072245039,1.7958495129717371,0.8533994784710297,0.8533994784710297,0.9472238122495706
156,0.7594846098783107,0.7401259301659988,1.784638608062276,1.7904138315713398,0.8556255167588882,0.8556255167588882,0.9480251860331997
157,0.7656406585540444,0.7441327990841442,1.7822540947087084,1.786810233436725,0.8578515550467467,0.8578515550467467,0.9488265598168288
158,0.7659269863994274,0.7412707498568976,1.7828943452280426,1.792764532290395,0.8562615276982763,0.8562615276982763,0.9482541499713795
159,0.760486757337151,0.7527189467658844,1.7806972443137583,1.7856016474890584,0.862621637092158,0.862621637092158,0.9505437893531768
160,0.7752326413743736,0.7481396680022896,1.7760780127157718,1.783688145405781,0.8600775933346053,0.8600775933346053,0.9496279336004579
161,0.7683607730851826,0.752146536920435,1.7785235285323782,1.7811476870748608,0.8623036316224639,0.8623036316224639,0.950429307384087
162,0.7699355762347888,0.7544361763022324,1.7751187827523984,1.78264850769305,0.8635756535012402,0.8635756535012402,0.9508872352604465
163,0.7686471009305655,0.7572982255294791,1.7738153871453997,1.7760987603507452,0.8651656808497106,0.8651656808497106,0.9514596451058959
164,0.7805297065139585,0.7624499141385231,1.7681677272478513,1.7725690752223484,0.8680277300769573,0.8680277300769573,0.9524899828277046
165,0.7778095919828203,0.7578706353749285,1.7687748480769847,1.7735852043670997,0.8654836863194046,0.8654836863194046,0.9515741270749857
166,0.7818181818181819,0.7618775042930739,1.7655086918266314,1.7739971175170584,0.8677097246072633,0.8677097246072633,0.9523755008586149
167,0.7832498210450967,0.7653119633657699,1.7649568349337188,1.7680295910907597,0.8696177574254278,0.8696177574254278,0.953062392673154
168,0.783679312813171,0.7710360618202633,1.7626541244795944,1.7643303094376954,0.8727978121223685,0.8727978121223685,0.9542072123640527
169,0.7868289191123837,0.7710360618202633,1.7586536052438646,1.7618517525890722,0.8727978121223685,0.8727978121223685,0.9542072123640527
170,0.7886900501073729,0.7704636519748139,1.757519788276151,1.7637401936739325,0.8724798066526744,0.8724798066526744,0.9540927303949628
171,0.7901216893342877,0.7716084716657127,1.7577730528484012,1.7619067487971878,0.8731158175920626,0.8731158175920626,0.9543216943331425
172,0.7909806728704366,0.7676016027475673,1.7554677466878572,1.7630814980962444,0.8708897793042041,0.8708897793042041,0.9535203205495134
173,0.7885468861846815,0.7784773898111047,1.7568597896611085,1.7589550789793222,0.8769318832283914,0.8769318832283914,0.955695477962221
174,0.7926986399427345,0.77389811104751,1.7527537342908133,1.7596691113051917,0.8743878394708389,0.8743878394708389,0.954779622209502
175,0.7924123120973514,0.7779049799656554,1.752128809175239,1.7570850211514972,0.8766138777586975,0.8766138777586975,0.9555809959931311
176,0.7987115246957767,0.7773325701202061,1.7512167248870958,1.7544148666516122,0.8762958722890033,0.8762958722890033,0.9554665140240413
177,0.7969935576234789,0.7756153405838581,1.7506795948536462,1.7558774727477164,0.8753418558799211,0.8753418558799211,0.9551230681167716
178,0.7948460987831066,0.7784773898111047,1.7499738849049054,1.757351062802089,0.8769318832283914,0.8769318832283914,0.955695477962221
179,0.8031496062992126,0.7773325701202061,1.7449982204297314,1.7549504482466356,0.8762958722890033,0.8762958722890033,0.9554665140240413
180,0.7954187544738726,0.7710360618202633,1.7501140247084197,1.7592246786321168,0.8727978121223685,0.8727978121223685,0.9542072123640527
181,0.7979957050823192,0.7761877504293074,1.7475202865373602,1.7560890372971774,0.8756598613496153,0.8756598613496153,0.9552375500858615
182,0.803579098067287,0.7813394390383515,1.741268109834442,1.7525085323683929,0.8785219105768619,0.878521910576862,0.9562678878076702
183,0.8004294917680744,0.7859187178019462,1.743845647424822,1.7468702124191409,0.8810659543344146,0.8810659543344146,0.9571837435603893
184,0.8058697208303508,0.7830566685746995,1.7407667504304125,1.7492678554493426,0.8794759269859441,0.8794759269859441,0.9566113337149399
185,0.8037222619899785,0.7813394390383515,1.74258735780163,1.7531484101169368,0.8785219105768619,0.878521910576862,0.9562678878076702
186,0.8025769506084467,0.7819118488838008,1.741147609141868,1.7514426492225392,0.8788399160465561,0.878839916046556,0.9563823697767602
187,0.80773085182534,0.7864911276473955,1.736917948729154,1.7469555029926398,0.8813839598041087,0.8813839598041087,0.9572982255294791
188,0.8125984251968504,0.7870635374928449,1.7356762151178842,1.7435573945744212,0.8817019652738027,0.8817019652738027,0.957412707498569
189,0.8091624910522548,0.7910704064109902,1.7360247621985103,1.742653057314562,0.8839280035616612,0.8839280035616612,0.9582140812821981
190,0.8111667859699355,0.7819118488838008,1.733100366596162,1.7517278114461052,0.8788399160465561,0.878839916046556,0.9563823697767602
191,0.8081603435934145,0.7882083571837436,1.7362033198197229,1.7433534095467467,0.8823379762131909,0.8823379762131909,0.9576416714367487
192,0.8158911954187544,0.793932455638237,1.7297946727461877,1.7404441180915646,0.8855180309101316,0.8855180309101316,0.9587864911276474
193,0.8177523264137437,0.7893531768746422,1.7282844800809154,1.7437827815877143,0.882973987152579,0.882973987152579,0.9578706353749284
194,0.8148890479599141,0.792215226101889,1.7306816362486455,1.7425194795778565,0.8845640145010494,0.8845640145010495,0.9584430452203778
195,0.8161775232641374,0.7985117344018318,1.7287479968850925,1.7389250102770553,0.8880620746676844,0.8880620746676844,0.9597023468803664
196,0.8204724409448819,0.7950772753291356,1.7277284630954308,1.7392786006478493,0.8861540418495197,0.8861540418495197,0.9590154550658271
197,0.8214745884037222,0.7962220950200344,1.7250620339189842,1.738872194183712,0.886790052788908,0.886790052788908,0.9592444190040069
198,0.8214745884037222,0.7985117344018318,1.7252476119206648,1.737230039946884,0.8880620746676844,0.8880620746676844,0.9597023468803664
199,0.8239083750894775,0.7916428162564396,1.7232466620874989,1.7394551461829275,0.8842460090313553,0.8842460090313553,0.9583285632512879
200,0.8294917680744452,0.7996565540927304,1.7192571871401845,1.7321726671265547,0.8886980856070724,0.8886980856070723,0.9599313108185461
201,0.8264853256979241,0.8030910131654264,1.720639478020781,1.7307399792437836,0.890606118425237,0.890606118425237,0.9606182026330853
202,0.8263421617752327,0.7950772753291356,1.7206068168184805,1.735790150285654,0.8861540418495197,0.8861540418495197,0.9590154550658271
203,0.8284896206156048,0.795649685174585,1.7184354573690475,1.7367853079916207,0.8864720473192139,0.886472047319214,0.959129937034917
204,0.8287759484609878,0.795649685174585,1.717808163335687,1.7353848747437384,0.8864720473192139,0.886472047319214,0.959129937034917
205,0.8310665712240516,0.7967945048654836,1.7167717939774823,1.7350989703437432,0.887108058258602,0.8871080582586021,0.9593589009730967
206,0.8296349319971367,0.8013737836290784,1.717690941927684,1.730662643108357,0.8896521020161547,0.8896521020161547,0.9602747567258156
207,0.8319255547602005,0.8070978820835718,1.7153979004813504,1.7289389013357004,0.8928321567130955,0.8928321567130955,0.9614195764167144
208,0.83092340730136,0.8070978820835718,1.7153131423942005,1.7300302491729846,0.8928321567130955,0.8928321567130955,0.9614195764167144
209,0.8322118826055834,0.8088151116199198,1.7162904297481203,1.7271460730147894,0.8937861731221777,0.8937861731221777,0.9617630223239839
210,0.8326413743736578,0.8133943903835146,1.7143313183917606,1.7256876551033635,0.8963302168797302,0.8963302168797302,0.9626788780767029
211,0.8299212598425196,0.8122495706926159,1.7147015449263494,1.7228781905847066,0.8956942059403422,0.8956942059403422,0.9624499141385232
212,0.8343593414459556,0.8088151116199198,1.7121344581833038,1.724829864279502,0.8937861731221777,0.8937861731221777,0.9617630223239839
213,0.835647816750179,0.8133943903835146,1.7126418539312114,1.7235466348108184,0.8963302168797302,0.8963302168797302,0.9626788780767029
214,0.8373657838224767,0.813966800228964,1.7080484175496047,1.7229743406106626,0.8966482223494244,0.8966482223494244,0.9627933600457927
215,0.8330708661417323,0.8076702919290212,1.712786205820126,1.7242587032124324,0.8931501621827895,0.8931501621827895,0.9615340583858042
216,0.8396564065855404,0.8048082427017744,1.7067839831701757,1.7247085248482315,0.8915601348343192,0.8915601348343192,0.9609616485403549
217,0.8406585540443808,0.8122495706926159,1.7060953548760098,1.7215826194751718,0.8956942059403422,0.8956942059403422,0.9624499141385232
