Epoch,Train Accuracy,Validation Accuracy,Train Loss,Validation Loss
1,0.11023622047244094,0.15741270749856898,2.3019339286484035,2.3008732542093644
2,0.15891195418754475,0.1848883800801374,2.3005167114046876,2.3001825144595256
3,0.1851109520400859,0.19118488838008013,2.2998185722440505,2.2993619351122265
4,0.19785254115962778,0.21007441327990842,2.298989790910982,2.2983714820755914
5,0.21045096635647817,0.22667429879793932,2.2979895643385806,2.2971205829973553
6,0.22376521116678597,0.23125357756153406,2.2967335402137823,2.295495540403815
7,0.22405153901216893,0.20549513451631368,2.295128247694877,2.29351144569017
8,0.19885468861846814,0.1848883800801374,2.293221686120194,2.291574126172898
9,0.172655690765927,0.16370921579851175,2.2914855451635066,2.2894023052241774
10,0.16163206871868288,0.19175729822552948,2.289553268726843,2.2861756567567433
11,0.18725841088045814,0.2593016599885518,2.286374711862017,2.2826518343145943
12,0.25826771653543307,0.27933600457927876,2.282558125799694,2.2799845124751275
13,0.28690050107372944,0.2867773325701202,2.2796728061851472,2.276127676950159
14,0.3082319255547602,0.294791070406411,2.275452281649487,2.274087744773151
15,0.3146743020758769,0.2953634802518603,2.2736892044849712,2.271488125156387
16,0.3115246957766643,0.338294218660561,2.271064696308879,2.2684948017573996
17,0.3670722977809592,0.3554665140240412,2.267740993838696,2.265660244288551
18,0.38453829634931996,0.37893531768746425,2.26475640676665,2.2611058155809323
19,0.4073013600572656,0.4046937607326846,2.2602371261343417,2.259123365202152
20,0.41875447387258413,0.41614195764167144,2.2586129968673228,2.254964738745108
21,0.43192555476020045,0.40927303949627936,2.254347519149589,2.2510582361660756
22,0.4283464566929134,0.4224384659416142,2.250072724002724,2.246642527297762
23,0.4346456692913386,0.44361763022323986,2.245601316141417,2.242067884241572
24,0.44581245526127417,0.44247281053234117,2.2411905039737463,2.235212241144404
25,0.44681460272011453,0.41728677733257014,2.234405477700954,2.2281987442326123
26,0.42548317823908377,0.3978248425872925,2.2283163517893603,2.220324267600698
27,0.41531853972798854,0.3840870062965083,2.221518609175788,2.2139442280810018
28,0.4110236220472441,0.3611906124785346,2.214829795805488,2.2094762365348557
29,0.40042949176807446,0.3840870062965083,2.20952243031923,2.2041713078464173
30,0.4093056549749463,0.4029765311963366,2.2034568539423525,2.195477169207593
31,0.4170365068002863,0.41327990841442475,2.1957472205969295,2.1904214399121593
32,0.4224767358625626,0.41327990841442475,2.1915968531324936,2.1822618105661276
33,0.43120973514674305,0.41327990841442475,2.1839610964707505,2.178894856639364
34,0.4259126700071582,0.41385231825987406,2.1789185343039574,2.171148088019305
35,0.4283464566929134,0.41900400686891814,2.1720891377517986,2.1669631073204667
36,0.4289191123836793,0.41442472810532344,2.1670958942890852,2.161424912384188
37,0.42720114531138154,0.4270177447052089,2.160569829740606,2.154794408654102
38,0.4406585540443808,0.453921007441328,2.1540626095539346,2.1485459760836214
39,0.45712240515390123,0.44991413852318257,2.1487871374315937,2.1419879152171597
40,0.4586972083035075,0.45449341728677733,2.141327966797412,2.1372844128828423
41,0.4575518969219757,0.44533485975958786,2.135700231272746,2.13120176860859
42,0.45497494631352897,0.45220377790497995,2.1310481081029393,2.1266165877575864
43,0.4581245526127416,0.4596451058958214,2.1244750455036794,2.1177056372984517
44,0.4705798138869005,0.44647967945048656,2.116419771477079,2.1166051234227283
45,0.46943450250536867,0.4647967945048655,2.114572960964338,2.109117311169641
46,0.4767358625626342,0.4665140240412135,2.106968713372285,2.1021498881180625
47,0.4818897637795276,0.46021751574127073,2.1004848495432547,2.0984698144224074
48,0.4770221904080172,0.4745277618775043,2.0956959395004158,2.091349844520407
49,0.482319255547602,0.47910704064109905,2.0891848972502487,2.086259974924987
50,0.48718682891911236,0.4842587292501431,2.0840632067597076,2.078941148226099
51,0.4880458124552613,0.47395535203205497,2.078102108532647,2.076576421299046
52,0.48647100930565496,0.48368631940469375,2.074470763408037,2.0728830119870225
53,0.4924838940586972,0.48483113909559244,2.069120807980843,2.0704770814396682
54,0.4956335003579098,0.5008586147681741,2.065222830815237,2.061586931153714
55,0.4973514674302076,0.5037206639954207,2.0594796153686694,2.0590593429012984
56,0.502219040801718,0.5002862049227247,2.056800183532574,2.0544124439060174
57,0.506370794559771,0.4934172867773326,2.051176574668802,2.0528393794709636
58,0.5085182534001431,0.4997137950772753,2.0480136593321694,2.047883744142229
59,0.5139584824624195,0.5134516313680595,2.0445930534658388,2.042854093700118
60,0.5152469577666428,0.5020034344590727,2.042296431338523,2.043119592330902
61,0.521259842519685,0.5077275329135661,2.036713890931226,2.037074973214744
62,0.5261274158911954,0.520892959358901,2.0310270187284747,2.0320533664709646
63,0.5252684323550465,0.522610188895249,2.029857581409456,2.032352828022815
64,0.5294201861130995,0.5317687464224384,2.0262024903995446,2.0273261558477307
65,0.5371510379384395,0.5352032054951346,2.0222006269472366,2.021751490499063
66,0.5415891195418755,0.5420721236405266,2.0177952042986176,2.0194492626599603
67,0.5458840372226199,0.5414997137950772,2.015227484322482,2.0160909021480737
68,0.549176807444524,0.540927303949628,2.011505151024527,2.0147775897361515
69,0.5513242662848962,0.5489410417859187,2.0086225535074305,2.0081147820866305
70,0.5510379384395132,0.5437893531768746,2.0040104756416723,2.00992471509684
71,0.5514674302075877,0.54779622209502,2.001942729012149,2.003633421895568
72,0.5580529706513958,0.5546651402404121,1.9987888625721126,2.000328458986353
73,0.5540443808160344,0.5420721236405266,1.9971741139390427,2.0075480024583965
74,0.5520400858983536,0.5586720091585575,1.997326198283655,1.9933238061585286
75,0.5602004294917681,0.5535203205495135,1.9905119066289605,1.9905003107563044
76,0.5629205440229063,0.5529479107040641,1.988071395067292,1.9909374222355565
77,0.5699355762347889,0.5592444190040069,1.9838597270080511,1.9873190121085695
78,0.5707945597709377,0.5661133371493989,1.9806931152456393,1.9830219921979755
79,0.571796707229778,0.5689753863766457,1.9807089514461007,1.978429569770898
80,0.5760916249105226,0.5632512879221523,1.975263202728505,1.9815088075464224
81,0.5750894774516822,0.5764167143674871,1.9758420390019527,1.9744930781455605
82,0.5808160343593415,0.5729822552947911,1.9695451425649309,1.9711927665508193
83,0.5825340014316392,0.5741270749856897,1.9683118791095515,1.9676451887488022
84,0.5865425912670007,0.5626788780767029,1.96308444745812,1.9699476426836415
85,0.5861130994989263,0.5781339439038351,1.963463266807876,1.9629149416684422
86,0.5908375089477451,0.587864911276474,1.957528875557286,1.9570272159521827
87,0.5945597709377237,0.5804235832856325,1.9566487351907693,1.9578156880187387
88,0.5972798854688618,0.5746994848311391,1.9522882065100595,1.9589749626275397
89,0.5921259842519685,0.5809959931310819,1.953662516490681,1.958644657199152
90,0.5902648532569792,0.5787063537492845,1.951346903460318,1.9523197950734092
91,0.5969935576234788,0.5850028620492272,1.9501358024439133,1.9516289856185485
92,0.5975662133142449,0.5798511734401832,1.9443478251606037,1.9485158732112091
93,0.6065855404438082,0.5861476817401259,1.9396054006710002,1.9452680473745243
94,0.6021474588403722,0.5907269605037206,1.9404971330793912,1.9397066158189318
95,0.6143163922691481,0.5924441900400687,1.9327922389005543,1.9389662562497492
96,0.6114531138153185,0.593016599885518,1.9335697313005276,1.9363963670886166
97,0.6140300644237652,0.5884373211219233,1.9301813914734889,1.939246171559343
98,0.61546170365068,0.5975958786491128,1.9274587145657223,1.92973432624961
99,0.6161775232641374,0.6016027475672582,1.9233720106767946,1.924698514518017
100,0.6244810307802434,0.6033199771036062,1.9217252048727609,1.9273581390948589
101,0.6198997852541159,0.6067544361763022,1.9207269297045473,1.9242867780809887
102,0.627630637079456,0.6153405838580424,1.9174208036044198,1.9195155336321867
103,0.6284896206156049,0.6141957641671437,1.91373900309476,1.919833089915015
104,0.6296349319971367,0.613050944476245,1.9119475869992504,1.9166730259743565
105,0.6293486041517538,0.6061820263308529,1.911015688732,1.9201032079910645
106,0.6324982104509663,0.6239267315397825,1.909542681682938,1.9117896735681827
107,0.6413743736578382,0.6370921579851173,1.9056505279877227,1.9051540917802963
