Epoch,Train Accuracy,Validation Accuracy,Train Loss,Validation Loss,Macro Precision,Macro F1,Micro F1
34,0.3914101646385111,0.3966800228963938,2.1881200113545685,2.1798929855730713,0.6648222349424411,0.6648222349424411,0.8793360045792787
35,0.40343593414459555,0.39038351459645104,2.179162822673384,2.1748745164225696,0.6613241747758061,0.6613241747758061,0.8780767029192902
36,0.408017179670723,0.37893531768746425,2.1706620770645895,2.168200354572699,0.6549640653819246,0.6549640653819246,0.8757870635374928
37,0.40987831066571223,0.38236977676016026,2.1654032292217553,2.1650202807468486,0.6568720982000891,0.6568720982000891,0.8764739553520321
38,0.40987831066571223,0.3966800228963938,2.1617298677619563,2.1570318320538564,0.6648222349424411,0.6648222349424411,0.8793360045792787
39,0.41531853972798854,0.4046937607326846,2.153359691194406,2.1535140191962805,0.6692743115181581,0.6692743115181581,0.8809387521465369
40,0.42362204724409447,0.42072123640526615,2.1483221146739546,2.1444434178503293,0.6781784646695923,0.6781784646695923,0.8841442472810531
41,0.45010737294201864,0.4373211219232971,2.141204035022725,2.1379156630593297,0.6874006232907206,0.6874006232907206,0.8874642243846594
42,0.4534001431639227,0.4384659416141958,2.1350565474268874,2.134666122396673,0.6880366342301087,0.6880366342301087,0.8876931883228392
43,0.4463851109520401,0.44533485975958786,2.1305634609838857,2.12663629791364,0.6918526998664377,0.6918526998664377,0.8890669719519175
44,0.45425912670007157,0.45449341728677733,2.1237691244391264,2.120381854837392,0.696940787381543,0.696940787381543,0.8908986834573555
45,0.46213314244810305,0.46021751574127073,2.1186609415678617,2.1145447477321317,0.7001208420784838,0.7001208420784838,0.8920435031482541
46,0.4657122405153901,0.4527761877504293,2.111674337633525,2.1113473067259063,0.6959867709724608,0.6959867709724608,0.8905552375500858
47,0.4642806012884753,0.453921007441328,2.1066263845330404,2.1024968101422856,0.6966227819118489,0.6966227819118489,0.8907842014882656
48,0.4638511095204009,0.4585002862049227,2.1015771733366257,2.0989039321333323,0.6991668256694015,0.6991668256694015,0.8917000572409846
49,0.46156048675733713,0.4699484831139096,2.0960487571436763,2.0940768331081165,0.7055269350632831,0.7055269350632831,0.8939896966227818
50,0.48017179670722976,0.47967945048654836,2.090373674030891,2.088117562640921,0.7109330280480824,0.7109330280480824,0.8959358900973097
51,0.49133858267716535,0.4693760732684602,2.085121351749452,2.0849790428083286,0.705208929593589,0.705208929593589,0.893875214653692
52,0.4924838940586972,0.4636519748139668,2.0791798796121275,2.083913541175873,0.7020288748966482,0.7020288748966482,0.8927303949627934
53,0.4867573371510379,0.4785346307956497,2.076496889575516,2.0754339784550955,0.7102970171086943,0.7102970171086942,0.89570692615913
54,0.49620615604867574,0.48082427017744706,2.0708278341772903,2.0731093173342288,0.7115690389874706,0.7115690389874706,0.8961648540354894
55,0.5007874015748032,0.4733829421866056,2.0660898070466804,2.067616684845535,0.7074349678814476,0.7074349678814476,0.8946765884373211
56,0.5015032211882605,0.48483113909559244,2.061319632528847,2.0637561747020627,0.7137950772753291,0.7137950772753291,0.8969662278191185
57,0.5029348604151753,0.4962793360045793,2.0578671956333676,2.0584528565195264,0.7201551866692107,0.7201551866692107,0.8992558672009159
58,0.513815318539728,0.5082999427590155,2.0527478314707257,2.054465104274635,0.7268333015327864,0.7268333015327864,0.9016599885518031
59,0.5179670722977809,0.4997137950772753,2.049663884584957,2.055348620620126,0.7220632194873752,0.7220632194873752,0.8999427590154551
60,0.510522548317824,0.5077275329135661,2.04712435362095,2.0498342008630277,0.7265152960630923,0.7265152960630923,0.9015455065827133
61,0.5113815318539728,0.5134516313680595,2.0467491004113736,2.044032072193908,0.729695350760033,0.729695350760033,0.9026903262736119
62,0.5216893342877594,0.5123068116771609,2.0370213010401583,2.0441723328538806,0.7290593398206449,0.7290593398206449,0.9024613623354322
63,0.5235504652827487,0.5088723526044648,2.0357020129031085,2.0377368603806256,0.7271513070024804,0.7271513070024804,0.901774470520893
64,0.5271295633500358,0.5117344018317115,2.0319200991669466,2.03454290324644,0.7287413343509508,0.7287413343509508,0.9023468803663423
65,0.5249821045096635,0.5140240412135089,2.027613977168062,2.0311170309294133,0.7300133562297271,0.7300133562297271,0.9028048082427018
66,0.5309949892627058,0.524327418431597,2.023670585679769,2.028157565545954,0.7357374546842206,0.7357374546842206,0.9048654836863194
67,0.5375805297065139,0.5329135661133372,2.0197898723213865,2.023677858065112,0.7405075367296318,0.7405075367296318,0.9065827132226675
68,0.5375805297065139,0.5363480251860332,2.0176988768227715,2.0205038448750257,0.7424155695477962,0.7424155695477962,0.9072696050372067
69,0.5352899069434502,0.5266170578133944,2.013929324676927,2.0195397835864157,0.7370094765629969,0.7370094765629969,0.9053234115626789
70,0.541159627773801,0.5317687464224384,2.011103534223697,2.0148316350860735,0.7398715257902435,0.7398715257902435,0.9063537492844876
71,0.5434502505368647,0.53921007441328,2.006866766314551,2.0115991458506604,0.7440055968962667,0.7440055968962667,0.907842014882656
72,0.541159627773801,0.5466514024041214,2.00566565743189,2.008109957546115,0.7481396680022896,0.7481396680022896,0.9093302804808243
73,0.552469577666428,0.5357756153405838,2.001441705052479,2.0105793180387908,0.7420975640781021,0.7420975640781021,0.9071551230681167
74,0.5526127415891195,0.5483686319404694,2.000405176506609,2.0038470699122515,0.7490936844113718,0.7490936844113718,0.9096737263880939
75,0.5507516105941302,0.546078992558672,1.9990285608075566,2.0000338661077026,0.7478216625325955,0.7478216625325955,0.9092157985117344
76,0.5560486757337151,0.5386376645678306,1.993048304150765,2.001317535700222,0.7436875914265726,0.7436875914265726,0.9077275329135661
77,0.5644953471725125,0.5483686319404694,1.991215839396397,1.994511678296631,0.7490936844113718,0.7490936844113718,0.9096737263880939
78,0.5606299212598426,0.5506582713222667,1.9887037915630519,1.9931989492207303,0.7503657062901482,0.7503657062901482,0.9101316542644533
79,0.556335003579098,0.5552375500858615,1.986658704621671,1.989111619403039,0.7529097500477009,0.7529097500477009,0.9110475100171723
80,0.5663564781675018,0.5518030910131654,1.9834960711092804,1.9874619868153767,0.7510017172295363,0.7510017172295363,0.910360618202633
81,0.5706513958482462,0.5603892386949055,1.9803110826725439,1.9843212027029782,0.7557717992749475,0.7557717992749475,0.9120778477389812
82,0.5640658554044381,0.5649685174585003,1.9790543340150168,1.980077281401508,0.7583158430325001,0.7583158430325001,0.9129937034917001
83,0.5758052970651396,0.5535203205495135,1.9737807744421447,1.9804162688233473,0.7519557336386187,0.7519557336386187,0.9107040641099026
84,0.5778095919828203,0.5603892386949055,1.971802661534967,1.9782213980454204,0.7557717992749475,0.7557717992749475,0.9120778477389812
85,0.5689334287759484,0.5603892386949055,1.9718957790664546,1.9771752374221339,0.7557717992749475,0.7557717992749475,0.9120778477389812
86,0.5733715103793844,0.5621064682312535,1.9715018087964273,1.9746638545869895,0.7567258156840297,0.7567258156840297,0.9124212936462507
87,0.568790264853257,0.5643961076130509,1.9715082127919947,1.9700833861112732,0.757997837562806,0.757997837562806,0.9128792215226101
88,0.5812455261274159,0.5638236977676016,1.9631595244450324,1.9731423415063651,0.757679832093112,0.757679832093112,0.9127647395535203
89,0.5742304939155333,0.5712650257584431,1.9664108311256172,1.9657197189760944,0.7618139031991351,0.7618139031991351,0.9142530051516886
90,0.572083035075161,0.5655409273039497,1.9612349038939862,1.9657169580452767,0.7586338485021943,0.7586338485021943,0.91310818546079
91,0.5835361488904796,0.5764167143674871,1.957751830497297,1.96156441359842,0.7646759524263818,0.7646759524263818,0.9152833428734974
92,0.5876879026485325,0.5695477962220951,1.9558058763122084,1.9633496821042669,0.7608598867900528,0.7608598867900528,0.913909559244419
93,0.5788117394416608,0.5809959931310819,1.9557769297862275,1.9566243045147171,0.7672199961839343,0.7672199961839343,0.9161991986262163
94,0.5891195418754474,0.5718374356038924,1.9489748723616154,1.957954296203907,0.7621319086688292,0.7621319086688292,0.9143674871207785
95,0.5896921975662133,0.5689753863766457,1.9505592480634228,1.9615746919932742,0.7605418813203587,0.7605418813203587,0.9137950772753292
96,0.58840372226199,0.5821408128219805,1.9514631145278643,1.9555403175508217,0.7678560071233225,0.7678560071233225,0.9164281625643961
97,0.5937007874015748,0.5832856325128792,1.9471806321775564,1.9539741555233308,0.7684920180627106,0.7684920180627106,0.9166571265025758
98,0.5965640658554044,0.5792787635947338,1.9443596990198946,1.9509790510672733,0.7662659797748521,0.7662659797748521,0.9158557527189467
99,0.5948460987831067,0.5901545506582713,1.9426738095426868,1.947745413033704,0.7723080836990396,0.7723080836990396,0.9180309101316543
100,0.6015748031496063,0.589582140812822,1.9394253828320749,1.9458081660580484,0.7719900782293456,0.7719900782293456,0.9179164281625644
101,0.6001431639226915,0.5901545506582713,1.9379696343527069,1.9446952267019286,0.7723080836990396,0.7723080836990396,0.9180309101316543
102,0.6015748031496063,0.5850028620492272,1.9361289634484433,1.9449946004769838,0.7694460344717929,0.7694460344717929,0.9170005724098454
103,0.6070150322118826,0.5941614195764167,1.931384871069841,1.9421526665624784,0.7745341219868982,0.7745341219868982,0.9188322839152834
104,0.6088761632068719,0.5987406983400114,1.931842529363093,1.9382046874666732,0.7770781657444508,0.7770781657444508,0.9197481396680023
105,0.6146027201145311,0.6027475672581568,1.9293995670178317,1.9363601846993823,0.7793042040323093,0.7793042040323093,0.9205495134516314
106,0.6147458840372226,0.6010303377218088,1.926977722587292,1.937066567725431,0.778350187623227,0.778350187623227,0.9202060675443617
107,0.6171796707229779,0.5981682884945622,1.9268886097750668,1.9336932203226522,0.7767601602747567,0.7767601602747567,0.9196336576989125
108,0.6170365068002863,0.6084716657126502,1.9232244370123621,1.931543109486563,0.7824842587292501,0.7824842587292501,0.92169433314253
109,0.6163206871868289,0.6004579278763594,1.9243068501824725,1.9353002800904617,0.778032182153533,0.778032182153533,0.9200915855752719
110,0.6211882605583393,0.6056096164854036,1.925347746853839,1.9284639577273306,0.7808942313807797,0.7808942313807796,0.9211219232970808
111,0.6254831782390837,0.613050944476245,1.9185882823067903,1.9244045534588365,0.7850283024868028,0.7850283024868028,0.922610188895249
112,0.6227630637079457,0.6153405838580424,1.9161224634217295,1.923638387731504,0.7863003243655791,0.7863003243655791,0.9230681167716085
113,0.6259126700071582,0.6153405838580424,1.9160450884473266,1.9209395983318773,0.7863003243655791,0.7863003243655791,0.9230681167716085
114,0.6270579813886901,0.6136233543216943,1.9141747243360019,1.924186803962274,0.7853463079564968,0.7853463079564968,0.9227246708643388
115,0.6309234073013601,0.6073268460217516,1.912220254021879,1.9249660611220885,0.7818482477898621,0.7818482477898621,0.9214653692043503
116,0.6266284896206156,0.6262163709215799,1.9167834003193518,1.9164586101734233,0.7923424282897666,0.7923424282897666,0.925243274184316
117,0.631496062992126,0.6199198626216371,1.91136469798013,1.916396332497452,0.7888443681231317,0.7888443681231317,0.9239839725243274
118,0.634502505368647,0.6239267315397825,1.908707200288602,1.914315982582778,0.7910704064109904,0.7910704064109904,0.9247853463079565
119,0.6449534717251253,0.6170578133943904,1.9060496650457215,1.9141038476847618,0.7872543407746613,0.7872543407746613,0.923411562678878
120,0.6426628489620616,0.6382369776760161,1.9039825931358272,1.9044581307297648,0.7990205431533423,0.7990205431533423,0.9276473955352033
121,0.6438081603435934,0.6267887807670292,1.8992558381383386,1.9061209955833678,0.7926604337594607,0.7926604337594607,0.9253577561534059
122,0.638940586972083,0.6370921579851173,1.9014463248276763,1.9008941752383828,0.798384532213954,0.798384532213954,0.9274184315970234
123,0.6503937007874016,0.6393817973669147,1.8966951393241447,1.8964594374606454,0.7996565540927304,0.7996565540927304,0.927876359473383
124,0.6536864710093057,0.6514024041213509,1.895449387628348,1.8919878454889376,0.806334668956306,0.806334668956306,0.9302804808242702
125,0.6522548317823909,0.6473955352032055,1.891829920906635,1.8948295898982028,0.8041086306684475,0.8041086306684475,0.9294791070406411
126,0.6584108804581246,0.6451058958214081,1.889269311856609,1.89270724384595,0.8028366087896712,0.8028366087896711,0.9290211791642815
127,0.6589835361488905,0.6525472238122496,1.8879258119664026,1.8891282216630532,0.8069706798956942,0.8069706798956942,0.9305094447624499
128,0.6625626342161776,0.6439610761305095,1.8863517763983293,1.8913676693996293,0.8022005978502831,0.8022005978502831,0.9287922152261019
129,0.6584108804581246,0.6536920435031482,1.887091261284302,1.8856557792298916,0.8076066908350823,0.8076066908350823,0.9307384087006296
130,0.6609878310665712,0.6536920435031482,1.882689930618876,1.884443419252591,0.8076066908350823,0.8076066908350823,0.9307384087006296
131,0.6618468146027201,0.6514024041213509,1.8819135277447059,1.8813900872476452,0.806334668956306,0.806334668956306,0.9302804808242702
132,0.6604151753758053,0.654836863194047,1.8812213539913374,1.8805954293319,0.8082427017744706,0.8082427017744706,0.9309673726388094
133,0.6692913385826772,0.6525472238122496,1.875226667876916,1.8805658888837302,0.8069706798956942,0.8069706798956942,0.9305094447624499
134,0.6674302075876879,0.6588437321121924,1.875979357955451,1.8764275933581211,0.8104687400623292,0.8104687400623292,0.9317687464224385
135,0.6724409448818898,0.663423010875787,1.8736954899632943,1.8743867439676436,0.8130127838198817,0.8130127838198817,0.9326846021751574
136,0.6688618468146027,0.6536920435031482,1.8741871826104293,1.8738773474211547,0.8076066908350823,0.8076066908350823,0.9307384087006296
137,0.6718682891911238,0.6611333714939897,1.8713626580990976,1.8714968533391738,0.8117407619411053,0.8117407619411053,0.9322266742987979
138,0.6754473872584109,0.6748712077847739,1.8692532469627257,1.8704526801565133,0.8193728932137633,0.8193728932137633,0.9349742415569547
139,0.6828919112383679,0.6725815684029766,1.8661699678041122,1.8658693305260123,0.818100871334987,0.818100871334987,0.9345163136805953
140,0.6758768790264853,0.6668574699484832,1.8662114519562651,1.8644964414531324,0.8149208166380462,0.8149208166380462,0.9333714939896967
141,0.6814602720114531,0.6680022896393818,1.8645466852512376,1.8661725070275914,0.8155568275774343,0.8155568275774343,0.9336004579278764
142,0.6853256979241231,0.6685746994848312,1.8632119947281922,1.867795565513863,0.8158748330471284,0.8158748330471284,0.9337149398969661
143,0.6771653543307087,0.6662850601030338,1.8631662484741076,1.8668259921576134,0.8146028111683521,0.8146028111683521,0.9332570120206067
144,0.677881173944166,0.663423010875787,1.8645805204994952,1.864147549557836,0.8130127838198817,0.8130127838198817,0.9326846021751574
145,0.6816034359341446,0.6594161419576416,1.8594775091963491,1.871241299547873,0.8107867455320231,0.810786745532023,0.9318832283915284
146,0.6767358625626342,0.6720091585575272,1.8657752592406618,1.8642831176550099,0.8177828658652928,0.8177828658652928,0.9344018317115055
147,0.686471009305655,0.6771608471665712,1.860796052547549,1.861002347902632,0.8206449150925396,0.8206449150925396,0.9354321694333142
148,0.6870436649964209,0.6748712077847739,1.855889042164824,1.8586074207834877,0.8193728932137633,0.8193728932137633,0.9349742415569547
149,0.6834645669291338,0.676588437321122,1.8574255748557977,1.856402181206803,0.8203269096228456,0.8203269096228456,0.9353176874642244
150,0.6884753042233357,0.6760160274756726,1.8538692907967909,1.8569546822411167,0.8200089041531514,0.8200089041531514,0.9352032054951346
151,0.6919112383679313,0.67830566685747,1.851495315443386,1.8539535451863378,0.8212809260319278,0.8212809260319278,0.935661133371494
152,0.6847530422333572,0.6828849456210647,1.8522957248121141,1.8488056160193138,0.8238249697894804,0.8238249697894804,0.9365769891242129
153,0.694488188976378,0.6857469948483114,1.8468522920468577,1.8537473941674965,0.8254149971379507,0.8254149971379507,0.9371493989696623
154,0.6916249105225483,0.6691471093302804,1.8529615193135245,1.8579456060186548,0.8161928385168224,0.8161928385168224,0.9338294218660561
155,0.6867573371510379,0.6863194046937607,1.8529576058150534,1.849353473733068,0.8257330026076448,0.8257330026076448,0.9372638809387521
156,0.6911954187544739,0.6840297653119634,1.84750341355246,1.8521117813879238,0.8244609807288685,0.8244609807288685,0.9368059530623927
157,0.6940586972083035,0.6903262736119061,1.846293848201046,1.8436524806387025,0.8279590408955034,0.8279590408955034,0.9380652547223812
158,0.6949176807444524,0.7000572409845449,1.8461900453966862,1.8397214183421153,0.8333651338803028,0.8333651338803028,0.940011448196909
159,0.701932712956335,0.6954779622209502,1.8411484286066628,1.8416400257355154,0.8308210901227501,0.8308210901227501,0.93909559244419
160,0.7025053686471009,0.6949055523755009,1.8392468698347308,1.840970140110102,0.8305030846530561,0.8305030846530561,0.9389811104751001
161,0.7025053686471009,0.7086433886662851,1.8368894525499284,1.834683697820051,0.8381352159257139,0.8381352159257139,0.941728677733257
162,0.7116678596993558,0.7120778477389811,1.8326784645973486,1.832020002736592,0.8400432487438784,0.8400432487438784,0.9424155695477963
163,0.7133858267716535,0.7023468803663423,1.8320030971906316,1.8327631362390706,0.834637155759079,0.834637155759079,0.9404693760732683
164,0.7136721546170365,0.7086433886662851,1.8321173953506553,1.829793173688169,0.8381352159257139,0.8381352159257139,0.941728677733257
165,0.7181102362204724,0.7097882083571837,1.8271301756908662,1.830254888003665,0.8387712268651021,0.8387712268651021,0.9419576416714367
166,0.721259842519685,0.7137950772753291,1.8234452811333652,1.826914485478715,0.8409972651529606,0.8409972651529607,0.9427590154550658
167,0.7268432355046528,0.7189467658843732,1.8205890121630628,1.8231170324857533,0.8438593143802073,0.8438593143802073,0.9437893531768746
168,0.7225483178239084,0.7080709788208357,1.8232769376501154,1.8233598899479655,0.8378172104560198,0.8378172104560198,0.9416141957641672
169,0.729277022190408,0.7000572409845449,1.817960010302946,1.8270203132546146,0.8333651338803028,0.8333651338803028,0.940011448196909
170,0.7222619899785254,0.7109330280480824,1.8210299186687773,1.8231444994060393,0.8394072378044902,0.8394072378044903,0.9421866056096165
171,0.7274158911954187,0.7115054378935318,1.8186240984248367,1.8209928781964402,0.8397252432741844,0.8397252432741844,0.9423010875787063
172,0.725697924123121,0.7160847166571265,1.8188171180328818,1.8209823135894299,0.842269287031737,0.8422692870317369,0.9432169433314253
173,0.7234073013600573,0.7143674871207785,1.8183650038558072,1.8190933100496212,0.8413152706226548,0.8413152706226547,0.9428734974241557
174,0.7314244810307803,0.7143674871207785,1.8142442071577782,1.8200224992324092,0.8413152706226548,0.8413152706226547,0.9428734974241557
175,0.7284180386542591,0.7189467658843732,1.8131759207702658,1.8181857576231037,0.8438593143802073,0.8438593143802073,0.9437893531768746
176,0.7302791696492484,0.7137950772753291,1.8131648488237593,1.8183625542783162,0.8409972651529606,0.8409972651529607,0.9427590154550658
177,0.7309949892627058,0.7172295363480252,1.8107585098644454,1.8142204674762796,0.8429052979711251,0.8429052979711251,0.9434459072696051
178,0.7348604151753758,0.7223812249570692,1.8081399303561208,1.8137369893603004,0.8457673471983718,0.8457673471983719,0.9444762449914138
179,0.7288475304223335,0.7166571265025758,1.8134135945102705,1.8142882826946503,0.842587292501431,0.842587292501431,0.9433314253005152
180,0.7319971367215462,0.7183743560389239,1.8085540612551174,1.8138013857238007,0.8435413089105133,0.8435413089105133,0.9436748712077848
181,0.7352899069434502,0.7223812249570692,1.8062317453673167,1.8110484268314577,0.8457673471983718,0.8457673471983719,0.9444762449914138
182,0.7364352183249822,0.7143674871207785,1.806105204587505,1.814046158093893,0.8413152706226548,0.8413152706226547,0.9428734974241557
183,0.7319971367215462,0.7223812249570692,1.8091428581401972,1.808467459169605,0.8457673471983718,0.8457673471983719,0.9444762449914138
184,0.7387258410880458,0.7092157985117344,1.801747841954658,1.816720694631048,0.838453221395408,0.838453221395408,0.9418431597023469
185,0.7365783822476736,0.726960503720664,1.803697507268118,1.8105685806629241,0.8483113909559244,0.8483113909559246,0.9453921007441328
186,0.7377236936292054,0.7195191757298226,1.8045961312155427,1.8091941067206223,0.8441773198499014,0.8441773198499014,0.9439038351459645
187,0.7381531853972799,0.7189467658843732,1.8007411023382638,1.8110976851580136,0.8438593143802073,0.8438593143802073,0.9437893531768746
188,0.7362920544022906,0.73039496279336,1.8062714636479436,1.8070374819191102,0.8502194237740889,0.8502194237740889,0.946078992558672
189,0.7357193987115247,0.7223812249570692,1.8064496335594162,1.8051106073410086,0.8457673471983718,0.8457673471983719,0.9444762449914138
190,0.7388690050107373,0.7189467658843732,1.7995104510012747,1.810185378531285,0.8438593143802073,0.8438593143802073,0.9437893531768746
191,0.7404438081603436,0.733829421866056,1.7993973485894432,1.8000763204176902,0.8521274565922534,0.8521274565922534,0.9467658843732112
192,0.7470293486041517,0.733829421866056,1.7924014321919757,1.802889818112783,0.8521274565922534,0.8521274565922534,0.9467658843732112
193,0.7417322834645669,0.7240984544934173,1.800252663942773,1.8067260717192444,0.846721363607454,0.846721363607454,0.9448196908986835
194,0.745025053686471,0.7275329135661134,1.7962797339945586,1.8006143456871466,0.8486293964256185,0.8486293964256185,0.9455065827132226
195,0.7490336435218325,0.7395535203205496,1.7919452929464341,1.7933298405771194,0.8553075112891941,0.8553075112891941,0.9479107040641099
196,0.7540443808160343,0.7349742415569548,1.788574028024182,1.8001660700634539,0.8527634675316416,0.8527634675316416,0.9469948483113909
197,0.7520400858983536,0.7349742415569548,1.790419985640621,1.7952656178093664,0.8527634675316416,0.8527634675316416,0.9469948483113909
198,0.7556191839656407,0.7401259301659988,1.7844352663855259,1.7959148182211158,0.8556255167588882,0.8556255167588882,0.9480251860331997
199,0.7496062992125985,0.7412707498568976,1.7898273062564345,1.7936666668416705,0.8562615276982763,0.8562615276982763,0.9482541499713795
200,0.7594846098783107,0.7435603892386949,1.782995603316839,1.7954043925975347,0.8575335495770527,0.8575335495770527,0.948712077847739
201,0.7587687902648532,0.7424155695477962,1.7847884171539834,1.790428951810139,0.8568975386376645,0.8568975386376645,0.9484831139095592
202,0.7553328561202577,0.7544361763022324,1.7853514893706903,1.784027424601739,0.8635756535012402,0.8635756535012402,0.9508872352604465
203,0.760486757337151,0.7406983400114482,1.7805389320352032,1.7918848520725468,0.8559435222285823,0.8559435222285823,0.9481396680022897
204,0.7622047244094489,0.7561534058385804,1.7842677789307873,1.7837593991946135,0.8645296699103224,0.8645296699103224,0.9512306811677159
205,0.7679312813171081,0.7424155695477962,1.7760161224249527,1.7892024672782005,0.8568975386376645,0.8568975386376645,0.9484831139095592
206,0.7622047244094489,0.7475672581568403,1.7787879611363822,1.786592221693373,0.8597595878649114,0.8597595878649114,0.949513451631368
207,0.7696492483894058,0.7510017172295363,1.7756329672427034,1.7818281606462387,0.8616676206830758,0.8616676206830758,0.9502003434459073
208,0.768790264853257,0.7492844876931883,1.7745200392396092,1.7807298928366158,0.8607136042739936,0.8607136042739936,0.9498568975386377
209,0.7703650680028633,0.748712077847739,1.7744492462288932,1.7813781880049548,0.8603955988042995,0.8603955988042995,0.9497424155695477
210,0.77294201861131,0.7481396680022896,1.7712089771661235,1.7833560657364746,0.8600775933346053,0.8600775933346053,0.9496279336004579
211,0.7717967072297781,0.7475672581568403,1.7718187044448483,1.7810688944653095,0.8597595878649114,0.8597595878649114,0.949513451631368
212,0.779813886900501,0.750429307384087,1.7659855632464547,1.7794569838040204,0.8613496152133817,0.8613496152133817,0.9500858614768174
213,0.7735146743020759,0.752146536920435,1.766915683833377,1.7779733021442181,0.8623036316224639,0.8623036316224639,0.950429307384087
214,0.7759484609878311,0.7550085861476817,1.76594084449794,1.77513088609262,0.8638936589709343,0.8638936589709343,0.9510017172295362
215,0.7780959198282033,0.7550085861476817,1.7660325634249128,1.7756896304033383,0.8638936589709343,0.8638936589709343,0.9510017172295362
216,0.780386542591267,0.7532913566113337,1.7646144808471929,1.7769302740803976,0.8629396425618521,0.8629396425618521,0.9506582713222668
217,0.7815318539727989,0.750429307384087,1.7631893679849915,1.7786556685810164,0.8613496152133817,0.8613496152133817,0.9500858614768174
